ID,destination,passanger,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp
11311,No Urgent Place,Partner,0,0,0,1
19027,No Urgent Place,Friend(s),1,0,0,1
17179,No Urgent Place,Friend(s),1,0,0,1
19309,Work,Alone,1,0,1,0
16011,Home,Alone,0,0,1,0
21590,Work,Alone,0,0,1,0
19534,No Urgent Place,Friend(s),1,0,0,1
17374,No Urgent Place,Friend(s),0,0,0,1
19328,Home,Alone,1,1,0,1
12463,No Urgent Place,Partner,0,0,0,1
19664,No Urgent Place,Alone,1,0,0,1
18377,Home,Alone,1,0,1,0
10772,No Urgent Place,Friend(s),1,0,0,1
13296,No Urgent Place,Friend(s),0,0,0,1
10215,No Urgent Place,Alone,0,0,0,1
16533,Work,Alone,1,0,1,0
14526,No Urgent Place,Friend(s),1,0,0,1
11890,Home,Alone,0,0,0,1
15415,No Urgent Place,Friend(s),1,0,0,1
15427,Home,Alone,1,0,1,0
10077,No Urgent Place,Kid(s),1,0,0,1
11269,No Urgent Place,Friend(s),0,0,0,1
10839,No Urgent Place,Kid(s),1,0,0,1
10413,No Urgent Place,Friend(s),1,0,0,1
15332,No Urgent Place,Partner,1,0,0,1
13653,No Urgent Place,Kid(s),1,0,0,1
21472,Work,Alone,0,0,1,0
15867,Home,Alone,0,0,1,0
13603,No Urgent Place,Friend(s),0,0,0,1
14058,Home,Alone,0,0,1,0
17322,Work,Alone,1,1,0,1
14625,Home,Alone,1,0,1,0
17329,No Urgent Place,Kid(s),1,0,0,1
19975,Home,Alone,0,0,1,0
15217,No Urgent Place,Friend(s),1,0,0,1
12262,Home,Alone,0,0,1,0
21959,No Urgent Place,Friend(s),0,0,0,1
22546,No Urgent Place,Friend(s),0,0,0,1
15968,No Urgent Place,Partner,1,0,0,1
16512,Work,Alone,0,0,1,0
17611,No Urgent Place,Kid(s),1,0,0,1
10368,No Urgent Place,Friend(s),1,0,0,1
10930,No Urgent Place,Friend(s),1,0,0,1
11100,No Urgent Place,Alone,0,0,0,1
22467,Home,Alone,1,0,1,0
21411,No Urgent Place,Friend(s),1,0,0,1
10800,Home,Alone,0,0,1,0
14818,Home,Alone,0,0,1,0
15362,Home,Alone,0,0,1,0
20699,Work,Alone,1,1,0,1
13686,Work,Alone,1,0,0,1
18468,Home,Partner,1,0,0,1
13288,Work,Alone,1,1,0,1
19616,Work,Alone,1,0,1,0
22494,Home,Alone,0,0,1,0
15877,No Urgent Place,Friend(s),0,0,0,1
17459,No Urgent Place,Kid(s),1,0,0,1
22385,Home,Alone,0,0,0,1
20494,No Urgent Place,Alone,0,0,0,1
15963,No Urgent Place,Friend(s),1,0,0,1
13623,Work,Alone,1,0,0,1
21595,No Urgent Place,Friend(s),0,0,0,1
16224,No Urgent Place,Kid(s),1,0,0,1
22116,No Urgent Place,Partner,1,0,0,1
13076,No Urgent Place,Friend(s),1,0,0,1
22422,No Urgent Place,Alone,0,0,0,1
19153,Home,Alone,1,0,0,1
11939,Work,Alone,0,0,0,1
13902,Home,Alone,1,0,0,1
16232,Work,Alone,1,0,1,0
13807,No Urgent Place,Partner,0,0,0,1
13831,No Urgent Place,Kid(s),1,0,0,1
10641,No Urgent Place,Friend(s),0,0,0,1
19858,No Urgent Place,Friend(s),1,0,0,1
15414,No Urgent Place,Friend(s),1,0,0,1
20735,Work,Alone,1,0,1,0
13764,No Urgent Place,Kid(s),1,0,0,1
12686,Work,Alone,1,0,0,1
20320,No Urgent Place,Alone,0,0,0,1
20118,Work,Alone,1,1,0,1
11521,Work,Alone,0,0,0,1
17838,No Urgent Place,Alone,1,0,0,1
13918,No Urgent Place,Friend(s),0,0,0,1
22681,Work,Alone,0,0,1,0
15825,Work,Alone,1,0,1,0
22492,Home,Alone,0,0,1,0
21916,No Urgent Place,Alone,1,0,0,1
20085,No Urgent Place,Alone,0,0,0,1
10423,Home,Alone,1,0,0,1
19004,No Urgent Place,Friend(s),1,0,0,1
21139,Home,Alone,0,0,0,1
12763,No Urgent Place,Kid(s),1,0,0,1
12714,No Urgent Place,Friend(s),0,0,0,1
13350,Work,Alone,1,0,0,1
21773,Work,Alone,0,0,1,0
11306,No Urgent Place,Friend(s),1,0,0,1
19989,No Urgent Place,Friend(s),1,0,0,1
12135,Work,Alone,1,0,0,1
12974,Home,Alone,1,0,0,1
21123,Work,Alone,0,0,1,0
15831,No Urgent Place,Friend(s),1,0,0,1
19298,No Urgent Place,Alone,1,0,0,1
16370,No Urgent Place,Friend(s),1,0,0,1
10648,Home,Alone,0,0,0,1
13727,Home,Alone,0,0,0,1
14762,Work,Alone,0,0,1,0
12348,No Urgent Place,Kid(s),1,0,0,1
19704,Work,Alone,0,0,1,0
16869,No Urgent Place,Friend(s),1,0,0,1
10989,Work,Alone,1,0,0,1
18868,No Urgent Place,Alone,1,0,0,1
14071,No Urgent Place,Kid(s),1,0,0,1
12935,Work,Alone,0,0,1,0
15274,Home,Alone,0,0,1,0
17510,No Urgent Place,Friend(s),0,0,0,1
14859,Home,Alone,0,0,1,0
12087,Home,Alone,1,0,0,1
16981,No Urgent Place,Friend(s),0,0,0,1
22149,Work,Alone,0,0,1,0
10791,No Urgent Place,Friend(s),1,0,0,1
13011,No Urgent Place,Kid(s),1,0,0,1
19529,Work,Alone,0,0,1,0
16883,Work,Alone,1,1,0,1
17445,No Urgent Place,Friend(s),1,0,0,1
16436,Home,Alone,0,0,1,0
10983,Home,Alone,0,0,0,1
20915,Home,Alone,0,0,0,1
16095,No Urgent Place,Friend(s),1,0,0,1
21993,Home,Alone,0,0,1,0
10840,No Urgent Place,Kid(s),0,0,0,1
17535,No Urgent Place,Friend(s),1,0,0,1
18184,Home,Alone,0,0,1,0
14259,Work,Alone,0,0,1,0
20712,Home,Kid(s),1,0,0,1
13779,No Urgent Place,Friend(s),0,0,0,1
13835,Home,Alone,0,0,1,0
20838,Home,Alone,1,0,0,1
16901,Home,Partner,0,0,0,1
13010,No Urgent Place,Friend(s),1,0,0,1
20921,Home,Partner,0,0,1,0
16750,Work,Alone,0,0,0,1
13095,No Urgent Place,Friend(s),1,0,0,1
20777,No Urgent Place,Friend(s),1,0,0,1
19342,No Urgent Place,Alone,1,0,0,1
18260,No Urgent Place,Friend(s),1,0,0,1
19833,Work,Alone,1,0,1,0
15590,No Urgent Place,Friend(s),1,0,0,1
15598,Home,Alone,1,1,0,1
19693,Home,Alone,0,0,0,1
15243,No Urgent Place,Partner,0,0,0,1
10773,No Urgent Place,Friend(s),0,0,0,1
11336,No Urgent Place,Friend(s),1,0,0,1
13945,Home,Alone,0,0,1,0
21457,No Urgent Place,Friend(s),1,0,0,1
19821,Home,Alone,0,0,1,0
13527,Home,Alone,0,0,1,0
11412,Work,Alone,1,0,0,1
10250,Home,Alone,0,0,1,0
20304,Home,Kid(s),1,0,0,1
18561,No Urgent Place,Kid(s),1,0,0,1
11461,No Urgent Place,Friend(s),1,0,0,1
16748,Work,Alone,1,1,0,1
14988,No Urgent Place,Alone,1,0,0,1
15017,Home,Alone,0,0,0,1
20538,Home,Alone,0,0,1,0
13392,No Urgent Place,Partner,1,0,0,1
22604,Home,Alone,0,0,1,0
12174,Home,Alone,0,0,1,0
17871,No Urgent Place,Alone,0,0,0,1
14801,Work,Alone,0,0,1,0
16856,Home,Kid(s),1,0,0,1
19629,No Urgent Place,Alone,0,0,0,1
12810,No Urgent Place,Friend(s),0,0,0,1
15671,Work,Alone,1,1,0,1
20554,No Urgent Place,Alone,1,0,0,1
18941,No Urgent Place,Kid(s),0,0,0,1
15799,Home,Alone,1,1,0,1
16920,No Urgent Place,Partner,1,0,0,1
16667,Work,Alone,1,1,0,1
16546,Home,Alone,0,0,0,1
20801,No Urgent Place,Friend(s),0,0,0,1
15152,No Urgent Place,Friend(s),1,0,0,1
19251,No Urgent Place,Friend(s),1,0,0,1
17210,Home,Alone,0,0,0,1
12468,Work,Alone,1,1,0,1
11636,No Urgent Place,Friend(s),1,0,0,1
15730,Home,Alone,1,1,0,1
11050,Work,Alone,1,1,0,1
12128,No Urgent Place,Friend(s),1,0,0,1
15694,Work,Alone,1,1,0,1
13091,Work,Alone,1,0,0,1
22052,Home,Kid(s),1,0,1,0
15488,Home,Alone,0,0,1,0
22659,Work,Alone,0,0,1,0
14035,Home,Alone,0,0,1,0
16840,Work,Alone,1,0,1,0
12581,Work,Alone,1,0,0,1
10072,No Urgent Place,Friend(s),1,0,0,1
10577,No Urgent Place,Friend(s),0,0,0,1
12372,Home,Alone,1,0,0,1
20198,Home,Alone,1,1,0,1
16398,Home,Alone,0,0,1,0
19879,No Urgent Place,Friend(s),1,0,0,1
10855,No Urgent Place,Partner,1,0,0,1
20979,Home,Alone,1,0,1,0
21941,No Urgent Place,Partner,0,0,0,1
22418,No Urgent Place,Friend(s),1,0,0,1
15002,Work,Alone,1,1,0,1
10475,No Urgent Place,Friend(s),0,0,0,1
13715,No Urgent Place,Friend(s),1,0,0,1
12134,Work,Alone,1,1,0,1
21362,Work,Alone,0,0,1,0
17879,Work,Alone,1,1,0,1
16678,Home,Alone,1,0,0,1
16955,No Urgent Place,Friend(s),1,0,0,1
15815,No Urgent Place,Kid(s),0,0,0,1
10726,No Urgent Place,Friend(s),1,0,0,1
18310,No Urgent Place,Partner,1,0,0,1
19527,Work,Alone,1,0,0,1
11066,No Urgent Place,Partner,1,0,0,1
19184,No Urgent Place,Friend(s),1,0,0,1
21395,No Urgent Place,Partner,0,0,0,1
10107,Work,Alone,0,0,1,0
19543,Home,Alone,1,1,0,1
14678,No Urgent Place,Friend(s),1,0,0,1
12793,Home,Alone,0,0,0,1
14677,No Urgent Place,Alone,0,0,0,1
14551,No Urgent Place,Kid(s),1,0,0,1
13220,Home,Alone,1,0,0,1
15844,Work,Alone,0,0,1,0
18682,No Urgent Place,Alone,0,0,0,1
10163,No Urgent Place,Friend(s),1,0,0,1
20943,Home,Alone,0,0,1,0
19592,Home,Alone,1,0,0,1
12386,No Urgent Place,Alone,0,0,0,1
13157,Home,Alone,1,0,0,1
14337,Home,Alone,0,0,0,1
12266,Work,Alone,1,1,0,1
17287,No Urgent Place,Friend(s),0,0,0,1
16221,No Urgent Place,Kid(s),1,0,0,1
18141,Work,Alone,1,1,0,1
13332,No Urgent Place,Alone,0,0,0,1
15035,No Urgent Place,Partner,1,0,0,1
17877,Work,Alone,1,1,0,1
21165,Work,Alone,0,0,1,0
12027,Work,Alone,0,0,0,1
17633,Home,Alone,1,0,1,0
18927,Home,Alone,1,0,0,1
20903,Work,Alone,0,0,1,0
19173,Home,Alone,1,1,0,1
14240,No Urgent Place,Friend(s),1,0,0,1
17453,Home,Alone,0,0,1,0
20701,No Urgent Place,Alone,1,0,0,1
16563,No Urgent Place,Friend(s),1,0,0,1
15062,No Urgent Place,Friend(s),1,0,0,1
10558,Home,Alone,0,0,1,0
10723,No Urgent Place,Friend(s),0,0,0,1
18151,No Urgent Place,Friend(s),1,0,0,1
17887,No Urgent Place,Friend(s),1,0,0,1
20483,Work,Alone,0,0,1,0
10347,No Urgent Place,Friend(s),1,0,0,1
11574,No Urgent Place,Friend(s),1,0,0,1
18624,Work,Alone,1,1,0,1
17661,Work,Alone,1,1,0,1
15184,Home,Alone,0,0,1,0
13318,No Urgent Place,Friend(s),1,0,0,1
13554,Work,Alone,1,0,0,1
22572,No Urgent Place,Friend(s),0,0,0,1
12474,No Urgent Place,Alone,0,0,0,1
20866,Home,Alone,1,0,1,0
15470,Home,Alone,0,0,1,0
18515,Work,Alone,1,1,0,1
11116,Work,Alone,1,1,0,1
14575,No Urgent Place,Partner,0,0,0,1
18566,No Urgent Place,Friend(s),1,0,0,1
19284,Home,Alone,1,0,0,1
17146,Home,Partner,1,0,0,1
17783,No Urgent Place,Friend(s),1,0,0,1
22549,No Urgent Place,Friend(s),0,0,0,1
20734,Home,Alone,1,0,0,1
10070,No Urgent Place,Friend(s),1,0,0,1
15078,Work,Alone,0,0,1,0
20945,Work,Alone,0,0,1,0
22369,Work,Alone,0,0,1,0
22158,No Urgent Place,Alone,0,0,0,1
12563,No Urgent Place,Friend(s),1,0,0,1
20418,Home,Partner,0,0,1,0
15167,Work,Alone,1,0,1,0
11873,Work,Alone,0,0,0,1
20060,No Urgent Place,Alone,1,0,0,1
18496,No Urgent Place,Kid(s),1,0,0,1
18079,Work,Alone,0,0,1,0
16454,No Urgent Place,Friend(s),1,0,0,1
19103,Home,Alone,1,1,0,1
14395,No Urgent Place,Alone,1,0,0,1
11912,Home,Alone,0,0,0,1
17748,Work,Alone,1,1,0,1
16290,No Urgent Place,Partner,1,0,0,1
20764,Home,Alone,1,1,0,1
16586,No Urgent Place,Friend(s),0,0,0,1
10760,Work,Alone,1,1,0,1
15938,Work,Alone,1,0,0,1
17538,No Urgent Place,Partner,1,0,0,1
15407,Home,Alone,0,0,1,0
16397,Home,Alone,0,0,1,0
21736,No Urgent Place,Friend(s),1,0,0,1
14803,Work,Alone,1,0,0,1
15103,Work,Alone,0,0,1,0
10362,Work,Alone,0,0,1,0
13336,No Urgent Place,Friend(s),1,0,0,1
19062,Work,Alone,1,0,1,0
18792,No Urgent Place,Partner,1,0,0,1
19612,Home,Alone,1,0,0,1
18101,Work,Alone,0,0,1,0
17598,Work,Alone,0,0,1,0
12342,No Urgent Place,Friend(s),1,0,0,1
15346,Work,Alone,1,0,0,1
18774,Home,Alone,0,0,0,1
20518,Home,Kid(s),1,0,0,1
19797,No Urgent Place,Friend(s),1,0,0,1
15705,No Urgent Place,Partner,0,0,0,1
12253,No Urgent Place,Friend(s),0,0,0,1
13525,No Urgent Place,Partner,0,0,0,1
20752,Work,Alone,1,1,0,1
22226,No Urgent Place,Partner,0,0,0,1
17556,No Urgent Place,Kid(s),1,0,0,1
14324,Work,Alone,1,1,0,1
12995,Home,Alone,0,0,1,0
19956,Home,Alone,0,0,1,0
10355,No Urgent Place,Kid(s),1,0,0,1
12926,No Urgent Place,Kid(s),0,0,0,1
10858,No Urgent Place,Alone,0,0,0,1
16723,Home,Alone,1,0,1,0
20265,Home,Alone,1,1,0,1
19237,Home,Alone,1,1,0,1
10226,No Urgent Place,Partner,0,0,0,1
18449,Work,Alone,1,1,0,1
10733,No Urgent Place,Alone,0,0,0,1
11641,No Urgent Place,Kid(s),1,0,0,1
18378,Home,Alone,1,0,0,1
11643,No Urgent Place,Kid(s),0,0,0,1
16178,No Urgent Place,Partner,0,0,0,1
14714,Home,Alone,0,0,1,0
10725,No Urgent Place,Friend(s),0,0,0,1
17489,No Urgent Place,Friend(s),1,0,0,1
11086,No Urgent Place,Kid(s),1,0,0,1
15781,Work,Alone,1,1,0,1
19772,Work,Alone,1,0,1,0
18972,Home,Alone,1,0,0,1
22293,Home,Alone,0,0,0,1
20017,No Urgent Place,Alone,1,0,0,1
15595,Home,Alone,0,0,0,1
22550,No Urgent Place,Friend(s),0,0,0,1
13540,No Urgent Place,Friend(s),0,0,0,1
19302,Home,Alone,0,0,1,0
11000,No Urgent Place,Kid(s),0,0,0,1
19030,No Urgent Place,Alone,0,0,0,1
16617,Home,Alone,1,0,0,1
15315,Home,Alone,0,0,0,1
14823,Work,Alone,0,0,1,0
11044,No Urgent Place,Partner,1,0,0,1
20916,Home,Alone,0,0,1,0
17406,Home,Alone,1,0,1,0
22424,Home,Kid(s),1,0,1,0
19703,Work,Alone,1,0,1,0
17711,No Urgent Place,Friend(s),0,0,0,1
20148,No Urgent Place,Partner,0,0,0,1
13977,No Urgent Place,Friend(s),0,0,0,1
11175,No Urgent Place,Friend(s),1,0,0,1
22384,Home,Alone,0,0,1,0
11599,No Urgent Place,Kid(s),0,0,0,1
14577,No Urgent Place,Partner,1,0,0,1
13767,No Urgent Place,Kid(s),1,0,0,1
16334,Home,Alone,0,0,1,0
15609,No Urgent Place,Alone,0,0,0,1
17192,Work,Alone,1,1,0,1
10547,No Urgent Place,Friend(s),0,0,0,1
19388,No Urgent Place,Alone,0,0,0,1
20220,Home,Alone,1,0,0,1
12170,No Urgent Place,Friend(s),1,0,0,1
18254,Work,Alone,0,0,1,0
11759,Work,Alone,1,1,0,1
22553,No Urgent Place,Partner,0,0,0,1
21561,Home,Alone,0,0,0,1
11604,Home,Alone,0,0,0,1
15636,No Urgent Place,Alone,1,0,0,1
15476,Work,Alone,0,0,1,0
11460,No Urgent Place,Friend(s),1,0,0,1
11856,No Urgent Place,Friend(s),1,0,0,1
20365,No Urgent Place,Partner,0,0,0,1
16781,No Urgent Place,Friend(s),1,0,0,1
12146,No Urgent Place,Kid(s),1,0,0,1
12547,No Urgent Place,Friend(s),1,0,0,1
14277,Work,Alone,1,0,1,0
16016,Home,Alone,0,0,1,0
21429,Work,Alone,0,0,1,0
14099,Home,Alone,0,0,1,0
18537,Work,Alone,1,1,0,1
14032,Home,Alone,0,0,0,1
18244,No Urgent Place,Kid(s),0,0,0,1
10208,Home,Alone,0,0,0,1
21607,Work,Alone,0,0,1,0
18556,Home,Alone,0,0,1,0
11992,No Urgent Place,Partner,0,0,0,1
18156,No Urgent Place,Partner,0,0,0,1
20416,Home,Partner,0,0,1,0
13164,No Urgent Place,Alone,0,0,0,1
21091,Home,Alone,0,0,1,0
14200,No Urgent Place,Partner,0,0,0,1
21004,Home,Alone,1,0,0,1
17644,No Urgent Place,Friend(s),0,0,0,1
14311,Home,Alone,1,0,0,1
16674,Home,Alone,0,0,1,0
10122,No Urgent Place,Alone,0,0,0,1
13219,Home,Alone,0,0,1,0
13032,No Urgent Place,Friend(s),1,0,0,1
19954,Home,Alone,0,0,1,0
14897,No Urgent Place,Friend(s),1,0,0,1
11251,Home,Alone,1,0,0,1
13167,No Urgent Place,Friend(s),1,0,0,1
13972,Work,Alone,1,0,0,1
18559,Work,Alone,1,1,0,1
17052,No Urgent Place,Partner,1,0,0,1
20000,Home,Alone,0,0,1,0
14361,Home,Alone,0,0,1,0
21831,No Urgent Place,Partner,1,0,0,1
16878,Home,Alone,0,0,0,1
17735,No Urgent Place,Friend(s),1,0,0,1
14239,No Urgent Place,Alone,0,0,0,1
14634,No Urgent Place,Friend(s),1,0,0,1
20680,Work,Alone,1,0,1,0
17135,No Urgent Place,Friend(s),0,0,0,1
21896,No Urgent Place,Alone,0,0,0,1
11081,No Urgent Place,Friend(s),1,0,0,1
14458,No Urgent Place,Friend(s),1,0,0,1
11731,No Urgent Place,Partner,1,0,0,1
18338,Work,Alone,1,1,0,1
11689,No Urgent Place,Alone,0,0,0,1
14770,No Urgent Place,Partner,0,0,0,1
20053,Work,Alone,1,0,1,0
20411,Home,Alone,0,0,0,1
11277,Work,Alone,1,0,0,1
19492,No Urgent Place,Friend(s),1,0,0,1
12151,No Urgent Place,Kid(s),1,0,0,1
10802,Home,Alone,0,0,0,1
13636,No Urgent Place,Alone,0,0,0,1
12828,No Urgent Place,Friend(s),1,0,0,1
16839,Work,Alone,1,1,0,1
20035,No Urgent Place,Alone,1,0,0,1
17096,No Urgent Place,Alone,0,0,0,1
18506,No Urgent Place,Kid(s),0,0,0,1
16891,No Urgent Place,Partner,1,0,0,1
11479,No Urgent Place,Alone,0,0,0,1
12993,No Urgent Place,Friend(s),1,0,0,1
17897,Home,Alone,0,0,0,1
12518,No Urgent Place,Friend(s),1,0,0,1
15164,Home,Alone,0,0,1,0
21304,No Urgent Place,Friend(s),0,0,0,1
12280,No Urgent Place,Friend(s),1,0,0,1
18363,Work,Alone,0,0,1,0
22636,No Urgent Place,Kid(s),1,0,0,1
17225,No Urgent Place,Friend(s),1,0,0,1
18495,No Urgent Place,Kid(s),1,0,0,1
16250,Home,Alone,1,0,1,0
22407,Home,Alone,0,0,1,0
16970,Home,Alone,0,0,1,0
22622,Home,Alone,1,0,1,0
10166,No Urgent Place,Alone,0,0,0,1
20739,Work,Alone,1,0,1,0
16066,Work,Alone,1,1,0,1
14558,Home,Alone,0,0,1,0
18051,Home,Alone,0,0,0,1
13310,Work,Alone,1,1,0,1
15060,Work,Alone,1,0,0,1
15118,Home,Alone,0,0,1,0
19514,No Urgent Place,Alone,0,0,0,1
18859,Home,Alone,0,0,1,0
18457,No Urgent Place,Friend(s),0,0,0,1
15886,Home,Alone,0,0,1,0
11273,Home,Alone,1,0,0,1
16986,No Urgent Place,Kid(s),0,0,0,1
15575,No Urgent Place,Kid(s),1,0,0,1
21525,No Urgent Place,Alone,0,0,0,1
15910,Home,Alone,0,0,1,0
21085,No Urgent Place,Alone,1,0,0,1
20135,Home,Partner,0,0,1,0
14767,No Urgent Place,Friend(s),1,0,0,1
17120,Home,Alone,1,0,1,0
12457,No Urgent Place,Friend(s),1,0,0,1
19552,Work,Alone,1,1,0,1
20644,No Urgent Place,Alone,1,0,0,1
19191,No Urgent Place,Alone,0,0,0,1
19857,No Urgent Place,Friend(s),1,0,0,1
18608,No Urgent Place,Alone,1,0,0,1
21760,No Urgent Place,Friend(s),0,0,0,1
13911,No Urgent Place,Friend(s),0,0,0,1
17651,No Urgent Place,Partner,0,0,0,1
16782,No Urgent Place,Friend(s),0,0,0,1
18013,Work,Alone,0,0,1,0
16325,No Urgent Place,Friend(s),1,0,0,1
12100,No Urgent Place,Friend(s),1,0,0,1
13365,No Urgent Place,Friend(s),1,0,0,1
10118,No Urgent Place,Friend(s),0,0,0,1
12147,No Urgent Place,Kid(s),1,0,0,1
10529,No Urgent Place,Friend(s),1,0,0,1
14112,No Urgent Place,Friend(s),0,0,0,1
13980,No Urgent Place,Friend(s),0,0,0,1
13249,Work,Alone,1,0,0,1
12913,Work,Alone,0,0,1,0
13204,Work,Alone,0,0,0,1
16802,No Urgent Place,Alone,0,0,0,1
11558,Home,Alone,0,0,1,0
13607,No Urgent Place,Friend(s),1,0,0,1
13865,Work,Alone,1,0,0,1
11697,Work,Alone,0,0,0,1
10418,No Urgent Place,Partner,0,0,0,1
18418,No Urgent Place,Partner,0,0,0,1
10793,No Urgent Place,Friend(s),1,0,0,1
22665,No Urgent Place,Friend(s),0,0,0,1
13359,No Urgent Place,Alone,0,0,0,1
11934,Home,Alone,0,0,0,1
21761,No Urgent Place,Friend(s),0,0,0,1
12085,No Urgent Place,Kid(s),1,0,0,1
20098,No Urgent Place,Alone,1,0,0,1
16476,No Urgent Place,Friend(s),1,0,0,1
12013,No Urgent Place,Friend(s),1,0,0,1
14505,No Urgent Place,Friend(s),0,0,0,1
16505,No Urgent Place,Kid(s),1,0,0,1
21480,No Urgent Place,Alone,1,0,0,1
22552,No Urgent Place,Alone,0,0,0,1
18595,No Urgent Place,Partner,1,0,0,1
20105,No Urgent Place,Kid(s),0,0,0,1
18905,Home,Partner,0,0,1,0
17504,No Urgent Place,Kid(s),1,0,0,1
10322,Work,Alone,1,0,0,1
16141,No Urgent Place,Alone,1,0,0,1
11874,Work,Alone,1,0,0,1
17935,No Urgent Place,Friend(s),1,0,0,1
16331,Home,Alone,0,0,1,0
21579,Home,Alone,1,0,1,0
20501,Home,Alone,1,0,0,1
21114,Home,Alone,1,0,0,1
13100,No Urgent Place,Kid(s),1,0,0,1
16775,Work,Alone,0,0,0,1
14010,Home,Alone,0,0,0,1
12456,No Urgent Place,Friend(s),1,0,0,1
15794,No Urgent Place,Partner,0,0,0,1
12516,No Urgent Place,Alone,0,0,0,1
18898,Home,Alone,0,0,0,1
10229,Home,Alone,1,0,0,1
10042,Work,Alone,0,0,0,1
18726,No Urgent Place,Partner,1,0,0,1
10403,Work,Alone,1,1,0,1
20317,No Urgent Place,Friend(s),1,0,0,1
12593,No Urgent Place,Friend(s),1,0,0,1
19108,Work,Alone,1,1,0,1
10342,Work,Alone,1,0,0,1
19087,Work,Alone,1,0,1,0
14602,Home,Alone,0,0,1,0
19647,No Urgent Place,Friend(s),1,0,0,1
15582,Work,Alone,0,0,1,0
22574,No Urgent Place,Alone,0,0,0,1
20882,No Urgent Place,Friend(s),0,0,0,1
17356,No Urgent Place,Friend(s),1,0,0,1
19717,Home,Alone,0,0,1,0
16786,Home,Alone,0,0,1,0
17825,No Urgent Place,Friend(s),1,0,0,1
19223,Work,Alone,0,0,1,0
20456,Home,Kid(s),1,0,1,0
21758,No Urgent Place,Friend(s),1,0,0,1
12228,No Urgent Place,Friend(s),0,0,0,1
18736,Work,Alone,0,0,1,0
21744,No Urgent Place,Partner,0,0,0,1
22290,No Urgent Place,Alone,0,0,0,1
12721,No Urgent Place,Friend(s),1,0,0,1
10402,Home,Alone,0,0,0,1
16062,Home,Alone,1,0,1,0
20562,Home,Alone,1,0,0,1
13630,No Urgent Place,Friend(s),1,0,0,1
15772,Home,Alone,1,1,0,1
20965,Home,Alone,0,0,1,0
20602,No Urgent Place,Friend(s),1,0,0,1
16282,No Urgent Place,Friend(s),1,0,0,1
11480,No Urgent Place,Friend(s),0,0,0,1
10390,No Urgent Place,Friend(s),1,0,0,1
18367,No Urgent Place,Alone,1,0,0,1
14479,No Urgent Place,Friend(s),1,0,0,1
22348,No Urgent Place,Friend(s),0,0,0,1
15301,Work,Alone,0,0,1,0
12571,No Urgent Place,Kid(s),1,0,0,1
13197,No Urgent Place,Partner,1,0,0,1
15692,Work,Alone,1,0,0,1
16733,Work,Alone,1,1,0,1
20951,No Urgent Place,Friend(s),1,0,0,1
10810,No Urgent Place,Friend(s),0,0,0,1
15448,Home,Alone,0,0,1,0
21162,Home,Alone,1,0,0,1
13023,Work,Alone,0,0,1,0
21661,No Urgent Place,Friend(s),0,0,0,1
22682,Work,Alone,1,1,0,1
11287,No Urgent Place,Friend(s),1,0,0,1
21487,Home,Alone,0,0,1,0
21894,No Urgent Place,Alone,1,0,0,1
11760,Work,Alone,1,1,0,1
16601,Work,Alone,0,0,0,1
17657,Home,Partner,0,0,1,0
14054,Home,Alone,0,0,0,1
21687,Work,Alone,1,0,0,1
16516,Work,Alone,1,0,0,1
21057,Work,Alone,0,0,1,0
13908,Work,Alone,0,0,0,1
17153,No Urgent Place,Kid(s),1,0,0,1
16374,Home,Alone,0,0,1,0
13894,No Urgent Place,Friend(s),1,0,0,1
20664,No Urgent Place,Friend(s),1,0,0,1
12820,Work,Alone,0,0,0,1
16790,Home,Kid(s),1,0,0,1
10628,Work,Alone,1,1,0,1
13263,Home,Alone,0,0,1,0
14798,Home,Alone,0,0,1,0
17248,No Urgent Place,Friend(s),1,0,0,1
14376,No Urgent Place,Partner,0,0,0,1
11563,Work,Alone,1,0,0,1
16508,Home,Alone,0,0,1,0
22356,No Urgent Place,Alone,1,0,0,1
11839,No Urgent Place,Friend(s),0,0,0,1
21977,No Urgent Place,Kid(s),0,0,0,1
13697,No Urgent Place,Partner,0,0,0,1
14405,Work,Alone,0,0,1,0
10783,Work,Alone,1,0,0,1
13809,No Urgent Place,Partner,0,0,0,1
16131,Work,Alone,0,0,1,0
16974,Work,Alone,0,0,1,0
21055,Work,Alone,1,0,0,1
17902,Work,Alone,1,1,0,1
18360,Work,Alone,1,1,0,1
17311,No Urgent Place,Friend(s),1,0,0,1
13115,No Urgent Place,Friend(s),0,0,0,1
17140,No Urgent Place,Kid(s),0,0,0,1
14394,No Urgent Place,Friend(s),0,0,0,1
19807,Work,Alone,1,0,1,0
17479,Work,Alone,1,1,0,1
18890,No Urgent Place,Alone,1,0,0,1
21244,Home,Kid(s),1,0,1,0
19377,Work,Alone,0,0,0,1
15227,Home,Alone,0,0,0,1
19250,No Urgent Place,Friend(s),1,0,0,1
13723,No Urgent Place,Friend(s),1,0,0,1
13259,No Urgent Place,Kid(s),1,0,0,1
13329,Work,Alone,0,0,1,0
19222,Work,Alone,1,0,1,0
19395,Home,Alone,1,0,0,1
16058,Home,Alone,0,0,1,0
11039,No Urgent Place,Friend(s),1,0,0,1
15953,Home,Alone,1,1,0,1
11140,Work,Alone,1,0,0,1
15185,Home,Alone,1,0,1,0
13212,No Urgent Place,Friend(s),1,0,0,1
